179.222	133.612	11.55906571
179.215	134.415	11.59374832
179.321	135.811	11.65379766
179.365	137.45	11.7239072
179.617	137.283	11.71678283
179.609	139.696	11.81930624
179.402	134.144	11.58205509
179.656	136.379	11.67814198
179.682	130.856	11.43923074
180.025	128.933	11.3548668
180.136	127.212	11.27882973
180.3	129.555	11.38222298
180.502	136.355	11.67711437
180.638	128.063	11.31649239
180.563	136.235	11.67197498
180.39	141.494	11.89512505
180.814	141.108	11.87888884
180.68	137.923	11.74406233
180.755	143.493	11.97885637
180.642	148.441	12.18363657
180.647	146.565	12.10640326
180.845	141.457	11.89356969
180.884	140.994	11.87408944
180.643	140.395	11.84883961
180.794	141.683	11.90306683
180.939	135.349	11.63395891
180.896	136.481	11.68250829
180.745	144.9	12.03744159
180.726	137.491	11.72565563
181.028	130.669	11.43105419
181.252	129.22	11.36749753
181.474	129.625	11.38529754
181.609	128.258	11.32510486
181.668	129.881	11.39653456
181.622	131.871	11.48350992
181.528	132.994	11.53230246
181.561	131.255	11.45665745
181.628	132.968	11.53117514
181.877	132.059	11.49169265
181.852	129.862	11.39570094
181.78	128.606	11.34045854
181.706	134.907	11.61494727
181.792	131.275	11.45753027
181.972	136.998	11.70461447
182.12	141.996	11.91620745
182.009	138.06	11.74989362
182.158	132.262	11.50052173
181.928	134.719	11.60685142
182.245	135.432	11.63752551
182.158	137.16	11.71153278
182.358	138.697	11.77696905
182.37	143.564	11.98181956
182.523	140.708	11.8620403
182.365	142.98	11.95742447
182.196	139.938	11.8295393
182.218	139.483	11.81029212
182.09	134.094	11.57989637
181.773	130.428	11.42050787
181.742	132.493	11.51056037
181.811	124.891	11.1754642
181.915	126.676	11.25504331
182.232	129.842	11.39482339
182.225	131.85	11.48259553
182.063	128.731	11.34596845
182.148	126.778	11.2595737
182.236	124.709	11.16731839
182.076	126.515	11.24788869
182.194	131.507	11.46765015
182.044	131.478	11.46638566
182.027	133.032	11.53394989
181.844	137.636	11.73183703
181.881	141.74	11.90546093
181.903	136.752	11.69410108
181.673	134.767	11.60891898
181.539	131.001	11.44556683
181.319	129.512	11.38033391
181.633	126.306	11.23859422
181.771	130.719	11.43324101
182.296	134.328	11.58999569
182.278	134.481	11.59659433
182.358	140.459	11.85153998
182.293	141.994	11.91612353
182.59	141.764	11.90646883
182.701	143.306	11.97104841
182.565	138.805	11.78155338
182.666	139.849	11.82577693
182.66	136.963	11.70311924
182.968	134.017	11.57657117
183.145	126.846	11.26259295
183.292	129.754	11.39096133
183.377	132.857	11.52636109
183.588	124.575	11.16131713
183.546	132.816	11.52458242
183.359	144.827	12.034409
183.579	140.266	11.84339478
183.298	139.196	11.79813545
183.624	142.422	11.93406888
183.502	154.723	12.43877004
183.486	148.128	12.17078469
183.591	146.575	12.10681626
183.6	148.77	12.19713081
183.135	148.184	12.17308507
183.388	142.485	11.93670809
183.452	140.566	11.85605331
183.526	147.62	12.14989712
183.507	154.521	12.43064761
183.386	146.27	12.09421349
183.63	140.784	11.86524336
184.114	140.047	11.83414551
184.221	150.206	12.25585574
184.485	147.614	12.1496502
184.43	151.682	12.31592465
184.444	152.992	12.36899349
184.504	150.802	12.28014658
184.482	151.838	12.32225629
184.534	150.623	12.27285623
184.537	150.115	12.25214267
184.872	143.957	11.9982082
184.751	152.954	12.3674573
185.053	155.795	12.48178673
185.152	152.435	12.34645698
185.185	155.604	12.47413324
185.198	158.95	12.60753743
185.128	155.507	12.47024458
185.346	154.733	12.439172
184.935	153.73	12.39879026
185.331	158.262	12.58022257
185.303	166.433	12.90089144
185.304	162.555	12.74970588
185.521	161.95	12.72595772
185.437	170.613	13.06189113
185.411	167.561	12.94453553
185.109	168.052	12.96348719
185.13	173.963	13.1895034
185.149	162.649	12.75339171
184.721	159.884	12.64452451
184.689	161.614	12.71274951
184.406	160.519	12.66960931
184.794	160.597	12.67268717
184.924	161.411	12.70476289
185.066	169.668	13.02566697
184.935	167.184	12.9299652
185.172	167.323	12.93533919
185.143	164.456	12.82403993
185.057	165.85	12.87827628
185.081	164.191	12.8137036
185.133	163.142	12.77270527
184.995	169.304	13.01168705
184.66	175.156	13.23465149
184.916	180.09	13.41976155
184.779	177.081	13.30717851
184.876	172.769	13.1441622
184.705	171.013	13.07719389
184.584	166.391	12.89926354
184.713	168.268	12.9718156
184.832	171.009	13.07704095
185.33	167.748	12.95175664
185.619	162.164	12.73436296
185.432	168.047	12.96329433
185.448	170.557	13.05974732
185.657	183.268	13.5376512
185.753	185.113	13.60562384
185.718	181.3	13.46476884
185.731	169.764	13.02935148
185.955	172.076	13.1177742
185.969	174.382	13.20537769
186.19	163.183	12.77431016
186.352	168.581	12.98387461
186.437	174.63	13.21476447
186.765	175.645	13.25311284
186.783	176.423	13.28243201
186.858	182.101	13.49448035
186.738	187.628	13.69773704
186.746	191.835	13.85045126
186.898	186.429	13.65390054
186.827	194.017	13.92899853
186.722	195.715	13.98981773
186.954	194.575	13.9490143
186.96	194.968	13.96309421
186.833	203.884	14.27879547
186.785	198.625	14.09343819
187.102	198.701	14.09613422
186.906	212.975	14.59366301
187.09	216.914	14.72800054
187.059	214.629	14.65022184
187.065	209.042	14.45828482
187.553	193.974	13.9274549
187.738	208.833	14.45105532
188.125	215.156	14.66819689
188.149	226.382	15.04599615
188.133	229.299	15.14262197
188.294	226.519	15.05054816
188.2	237.485	15.41054834
188.244	247.023	15.71696536
188.347	243.882	15.61672181
188.594	240.781	15.51711958
188.575	247.412	15.72933565
188.717	252.71	15.89685503
188.977	245.165	15.65774569
188.878	243.614	15.6081389
189.174	254.835	15.96355224
189.02	255.33	15.97904878
189.337	254.498	15.95299345
189.05	255.972	15.99912498
189.268	259.971	16.12361622
189.393	269.083	16.40374957
189.449	265.011	16.27915845
189.628	259.283	16.10226692
189.388	270.21	16.43806558
189.62	256.009	16.00028125
189.241	258.592	16.080796
