179.604	12.0345
179.287	12.1744
179.382	12.1772
179.559	12.2183
179.483	12.2421
179.415	12.3382
179.373	12.342
179.763	12.4869
180.109	12.5911
180.371	12.594
180.543	12.2992
180.677	12.3479
180.456	12.5303
180.533	12.4514
180.532	12.0976
180.662	12.0451
180.921	12.1684
180.819	11.9235
180.858	11.5945
180.92	11.5836
181.033	11.4415
181.119	11.7818
181.206	12.2873
181.125	11.9649
181.252	11.738
180.932	11.9454
181.25	11.9038
181.111	11.9247
181.205	12.1004
181.27	12.0212
181.325	12.2862
181.119	12.17
181.021	11.9964
180.899	11.861
180.896	11.7968
180.577	11.4936
180.601	11.2873
180.581	11.3594
180.738	11.4109
181.012	11.2715
181.085	11.1171
180.821	10.6829
180.971	10.8462
181.054	10.6489
180.943	10.6854
181.012	10.8047
180.826	10.8089
180.859	10.8691
180.643	11.1556
180.674	11.0277
180.655	11.0954
180.468	10.9128
180.287	11.0643
180.127	11.0841
180.35	11.1034
180.494	11.1138
181.048	11.2305
181.154	11.414
181.091	11.3601
180.906	11.3904
181.236	11.4093
181.323	11.6207
181.243	11.4776
181.364	11.718
181.333	11.7754
181.632	11.8437
181.699	11.3886
181.938	11.5083
181.936	11.7306
182.167	11.9393
182.074	12.1443
182.014	12.5463
182.106	12.6224
181.957	12.5763
182.114	12.9106
181.978	13.1468
181.794	12.6857
181.946	12.9403
181.984	12.7987
181.569	13.0235
181.66	12.9588
181.838	12.9117
181.865	13.0038
181.9	13.0326
181.683	13.3331
181.875	13.1149
182.335	13.1598
182.351	13.3953
182.64	13.1667
182.581	13.1434
182.664	13.5242
182.645	13.4659
182.615	13.3118
182.667	13.3699
182.891	13.5008
183.267	13.3365
183.048	13.4978
183.368	13.5147
183.383	13.4434
183.505	13.5925
183.641	13.6543
183.629	13.7385
183.728	13.8098
183.449	13.8841
183.786	14.0624
183.747	14.0594
183.707	14.3836
184.023	14.2027
183.874	14.171
183.826	13.9542
183.617	13.5908
183.664	13.6764
183.718	13.5939
183.319	13.3802
183.306	13.2624
183.147	13.3048
183.539	13.2463
183.548	13.2143
183.804	13.1459
