179.246	13.6679
179.517	13.5076
179.686	13.6145
179.942	13.4494
179.706	13.4426
179.765	13.2755
180.102	13.1823
180.001	12.9979
180.151	12.9539
179.984	12.5958
180.345	12.6026
180.114	12.7072
180.105	12.6141
180.057	12.8206
179.983	12.54
179.704	12.8149
179.634	12.8803
179.861	12.5999
179.975	12.6455
180.041	12.6356
180.153	12.6898
180.074	12.8047
180.063	12.9557
180.086	12.9788
180.105	13.0827
180.03	13.0579
180.057	12.994
179.849	13.2086
179.753	13.1123
179.682	13.2712
179.73	13.0902
179.789	13.0628
179.358	13.1988
179.339	13.3841
179.501	13.2995
179.923	13.2516
180.293	13.2037
180.243	12.9503
180.331	12.9744
180.38	12.9755
180.536	13.4197
180.668	13.1102
180.475	12.9472
180.6	13.1966
180.602	13.2975
180.887	13.6259
181.026	13.5697
181.124	13.7947
181.416	13.516
181.534	13.8568
181.454	13.7512
181.234	13.8553
181.634	13.7655
181.441	14.282
181.553	14.4471
181.42	14.4594
181.367	13.9533
181.651	13.9424
181.583	13.7758
181.412	13.7682
181.536	13.713
181.65	13.8938
181.669	13.6794
181.601	13.5479
181.62	13.5009
182.06	13.5194
182.292	13.4476
182.564	13.6649
182.772	13.6316
182.873	13.5372
182.765	13.6986
182.738	13.2946
182.909	13.1055
183.039	12.9983
183.274	12.9738
183.15	13.2904
183.139	13.0806
183.145	12.9461
183.124	13.1739
183.137	13.0539
183.314	13.1663
183.186	13.1
183.239	13.1164
182.871	12.991
183.188	12.8948
183.045	13.0107
183.227	13.0592
183.205	12.5298
183.336	12.3503
183.229	12.6661
183.056	12.5435
183.02	12.7708
182.904	12.5754
182.539	12.6312
182.589	12.6887
182.615	12.3988
182.825	12.37
183.078	12.2152
183.056	12.0879
182.839	12.6063
182.867	12.5415
182.869	12.635
182.576	12.6685
182.651	12.5637
182.418	12.6743
182.507	13.1895
182.326	12.8326
182.436	12.8111
182.483	12.8573
182.254	12.7357
182.146	12.7313
181.901	12.9838
182.074	12.9871
182.247	12.8699
182.801	12.5674
182.789	12.4485
182.786	12.3044
182.685	12.5657
182.967	12.6787
182.974	12.8527
182.784	12.5296
182.928	12.6821
182.882	12.8594
183.126	13.0218
183.223	13.2371
183.477	13.2509
183.478	13.3387
183.763	13.5818
183.711	13.538
183.475	13.165
183.647	13.1813
183.365	13.4766
183.67	13.8175
183.59	13.8552
183.498	13.4291
183.671	13.2542
183.727	13.1256
183.275	13.1376
183.53	13.045
183.581	13.1016
183.553	12.847
183.583	12.6353
183.347	12.6087
183.511	12.9201
183.857	13.008
183.939	13.2098
184.24	13.1137
184.176	13.0617
184.147	13.2743
184.094	12.8978
184.167	12.7809
184.22	12.6432
184.233	12.494
184.397	12.7533
184.152	12.6415
184.369	12.4372
184.378	12.7598
184.194	12.9409
184.243	12.8459
184.233	12.9785
184.247	12.9404
183.824	13.2764
184.234	13.1704
184.289	13.3433
184.301	13.5985
184.493	13.3833
184.367	12.7069
184.352	12.7009
184.003	12.4718
184.102	12.5493
184.186	12.5618
183.713	12.432
183.682	12.7697
183.436	12.5815
183.845	12.2863
183.865	12.0799
183.918	11.9816
183.743	12.2599
183.922	12.5156
183.844	12.5864
183.604	12.5854
183.558	12.4481
183.526	12.6966
183.451	12.7969
183.118	12.8092
183.414	12.5862
183.237	12.8554
183.337	12.8028
183.161	12.5859
183.022	12.9836
183.167	12.8486
183.279	12.8031
183.812	12.6607
184.086	12.6779
183.774	12.5452
183.722	12.6914
183.893	12.6159
183.978	13.1348
183.833	12.6815
183.81	12.8172
183.98	13.0647
183.832	13.1895
184.051	13.5476
184.188	13.4225
184.303	13.3589
184.568	13.364
184.581	13.647
184.527	13.4623
184.361	13.5631
184.358	13.8571
184.463	14.2406
184.312	14.2571
184.212	13.8063
184.471	13.5877
184.449	13.5418
184.276	13.7039
184.253	13.7142
184.565	13.5238
184.439	13.6546
184.532	13.4488
184.42	13.4025
184.401	13.5394
184.872	13.6198
185.09	13.577
185.418	13.3941
185.498	13.3933
185.354	13.4814
185.469	13.1272
185.311	12.9918
185.392	12.7969
185.517	12.5937
185.778	12.7666
185.586	12.7415
185.599	12.4328
185.659	12.5421
185.357	12.896
185.632	12.8712
185.462	13.0737
185.714	12.8307
185.264	13.2573
185.345	13.1475
185.57	13.3617
185.616	13.6963
185.795	13.766
185.725	13.5195
186.024	13.3928
185.624	13.4078
185.678	13.5757
185.484	13.476
185.201	13.2174
185.051	13.3537
185.027	13.0361
185.316	12.7264
185.333	12.7406
185.38	12.7312
185.501	12.8594
185.363	13.188
185.417	13.1436
185.267	13.1789
185.277	13.3579
185.28	13.1318
185.154	13.2762
185.135	13.3245
185.168	13.2405
185.04	13.5266
185.182	13.5754
185.071	13.1251
184.955	13.5337
184.923	13.4641
185.091	13.5893
185.467	13.6766
186.019	13.751
185.776	13.7934
185.783	13.7317
185.838	13.5988
186.108	14.0561
185.789	13.6008
185.833	13.2418
186.083	13.6108
186.137	13.684
186.221	13.9297
186.274	14.012
186.286	14.0308
186.657	14.0056
186.599	14.5354
186.586	14.758
186.267	14.7339
186.586	14.8483
186.57	15.6095
186.589	15.6807
186.464	15.509
186.531	15.0983
186.838	15.1544
186.656	15.162
186.599	15.2087
186.694	14.9241
186.722	14.714
186.665	14.5021
186.542	14.9903
186.444	14.9835
186.974	15.2387
187.293	15.0915
187.532	14.8916
187.731	14.7799
187.529	14.9201
187.653	15.1089
187.654	14.9715
187.948	15.052
187.904	14.7509
188.185	14.7144
188.044	15.2452
188.074	14.8909
188.206	14.661
188.248	15.1457
188.322	15.4928
188.324	15.7615
188.52	15.5469
188.363	15.6429
188.369	16.0864
188.741	16.2784
188.714	16.1458
188.964	16.2644
188.898	16.3016
189.227	15.8811
189.073	15.8483
189.055	15.769
188.864	15.7645
188.727	15.6619
188.478	15.74
188.448	15.3658
188.618	15.0599
188.767	15.074
189.066	14.9455
189.122	15.2756
189.001	15.5976
189.119	15.7889
189.085	15.7583
189.047	16.299
189.02	16.1048
189.016	15.8808
188.871	16.2526
188.87	16.0728
188.809	16.2442
188.854	16.0595
188.801	15.6663
188.517	15.941
188.481	15.8193
188.595	16.1732
188.965	16.4258
189.352	16.222
189.355	16.3262
189.384	16.3507
189.381	15.9284
189.529	16.1788
189.547	16.084
189.32	15.4263
189.375	15.8633
189.374	15.9935
189.554	15.9665
189.527	16.1573
189.692	16.033
189.909	16.3217
189.901	16.6975
189.734	16.8897
189.63	17.0777
189.936	17.0767
189.703	17.5906
189.947	17.9257
189.685	18.0137
189.83	17.1398
189.968	17.3157
189.854	17.3304
189.58	17.4371
189.745	17.3738
190.019	17.3862
189.904	16.9345
189.749	17.4676
189.748	17.5802
190.09	17.5395
190.514	17.3815
190.717	17.3124
190.883	17.2442
190.821	17.3681
190.79	17.9087
191.042	17.9208
191.091	17.3874
191.193	17.1041
191.437	17.324
191.412	17.6789
191.417	17.4725
191.406	17.2291
191.509	17.5363
191.631	17.9738
191.879	18.2055
191.669	17.9676
191.873	18.2392
191.507	18.8713
192.003	18.5938
191.905	18.9076
192.125	18.9398
192.234	19.0927
192.387	18.6684
192.31	18.9646
192.27	18.8235
192.19	18.841
192.152	18.7696
191.862	18.7317
191.918	18.5857
191.85	18.1771
192.146	17.9484
192.454	17.9118
192.472	18.22
192.277	18.5526
192.47	18.8286
192.575	18.5283
192.256	19.0235
192.513	18.976
192.337	18.7737
192.378	18.9763
192.206	19.1375
192.301	18.9365
192.252	19.0305
192.111	18.5645
191.901	18.8
191.802	18.8625
191.973	19.177
192.092	19.5522
192.699	19.0927
192.786	19.3933
192.768	19.0743
192.695	19.0391
192.995	19.0282
193.035	19.1949
192.989	18.8443
193	18.8172
193.019	19.1248
193.166	18.9863
193.305	19.2821
193.483	19.3602
193.605	19.6692
193.781	19.7509
193.633	20.3663
193.669	20.3501
193.655	20.5348
193.616	20.6406
193.796	21.0602
193.773	21.5007
193.605	20.9202
193.708	20.8796
193.936	21.1489
193.567	21.2345
193.791	21.2395
193.989	21.1628
194.048	20.813
194.131	21.088
193.905	21.1483
194.194	21.1685
194.658	20.947
194.71	20.9633
195.016	20.7903
194.897	21.0518
194.866	21.2099
195.018	21.455
194.943	21.3086
195.079	20.9288
195.106	21.0024
195.583	21.3604
195.357	21.175
195.652	21.0922
195.775	21.3803
195.819	21.9486
195.992	22.1766
195.97	22.1488
196.082	21.8569
195.767	22.178
196.11	22.0409
196.243	22.1103
196.213	22.266
196.679	22.4895
196.525	22.5496
196.615	22.4048
196.539	22.5485
196.584	22.5687
196.51	22.5847
196.187	22.6781
196.186	22.4766
196.038	22.181
196.414	22.2104
196.455	22.0887
196.742	22.2151
196.665	22.4311
196.776	22.7573
196.819	22.4624
196.633	22.8246
196.725	22.7674
196.754	22.5063
196.705	22.3645
196.453	22.3644
196.769	22.3219
196.457	22.4095
196.694	22.2337
196.519	22.0226
196.473	22.4418
196.585	22.3685
196.665	22.8072
197.173	22.6753
197.55	22.8595
197.389	22.6235
197.347	22.394
197.614	22.2947
197.79	22.7561
197.586	22.2038
197.572	21.9721
197.896	22.3844
197.89	22.3599
198.142	22.6163
198.175	22.7834
198.404	22.9718
198.734	23.1897
198.736	23.8413
198.818	23.7726
198.576	23.9387
198.682	24.0671
198.781	24.5638
198.697	25.0237
198.724	24.7052
198.907	24.7103
199.003	24.8112
198.913	25.0383
198.965	25.1422
199.25	25.0292
199.181	24.6378
199.424	24.6205
199.328	24.9252
199.354	24.9556
199.73	24.8923
200.081	24.76
200.38	24.6862
200.339	25.0578
200.249	25.0125
200.528	25.2905
